Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,City,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
129900.0,USD,1979,Used,10647.0,,IFR,Airplane,Piston Engine,2,Cessna,414A,Charleston,SC,United States,,United States,1290.0,SMOH,1344.0,SMOH,,SPOH,,,$
99500.0,USD,1980,Used,5280.0,,,Airplane,Piston Engine,1,Mooney International Corp,M20K 231,,IL,United States,,United States,384.0,SNEW,,,,SNEW,,,$
425000.0,USD,1993,Used,10015.0,9,,Airplane,Turbofan,,Beechcraft,Beechjet 400A,Nashville,TN,United States,,United States,2797.0,SMOH,2795.0,SMOH,,,,,$
2995000.0,,2011,,5135.0,,,Airplane,Turboprop,,Pilatus,Pc-12/47,,MS,United States,North America,Switzerland,,,,,,,,,Price: USD $
279500.0,USD,1975,Used,4235.0,4,,Airplane,Piston Engine,2,Cessna,T337G,Daytona Beach,FL,United States,,United States,542.0,SFRM,542.0,SFRM,542.0,SNEW,542.0,SNEW,$
349000.0,EUR,1976,Used,2440.0,,IFR,Airplane,Piston Engine,2,Cessna,421C,BRUGG,,Switzerland,,United States,943.0,SMOH,943.0,SMOH,346.0,SPOH,346.0,SPOH,$
82500.0,USD,1959,Used,4157.0,4,IFR,Airplane,Piston Engine,1,Cessna,182 Skylane,Tulsa,OK,United States,,United States,252.0,SMOH,,,,SOH,,,$
259000.0,USD,2007,Used,5600.0,,,Airplane,Piston Engine,2,Diamond Aircraft Industries,Da42 Twin Star,Port Orange,FL,United States,,Austria,1450.0,SNEW,1450.0,SNEW,,,,,$
139000.0,USD,1941,Used,3329.0,2,VFR,Airplane,Piston Engine,1,Boeing/Stearman,A75 N1,Faribault,MN,United States,,United States,122.0,SMOH,,,,SMOH,,,$
33000.0,USD,1940,Used,1923.0,,,Airplane,Piston Engine,1,Piper Aircraft,J-4 Cub,Perry,NY,United States,,United States,433.0,SMOH,,,,,,,$
99000.0,USD,2019,Used,95.0,2,VFR,Airplane,Piston Engine,1,Vashon Aircraft,Ranger R7,ATLANTA,GA,United States,,United States,115.0,SNEW,,,,SNEW,,,$
63000.0,USD,1979,Used,4457.0,4,IFR,Airplane,Piston Engine,1,Grumman,Aa5A Cheetah,kissimmee,FL,United States,,United States,622.0,SMOH,,,,,,,$
895000.0,USD,1981,Used,13245.0,10,IFR,Airplane,Turboprop,,Beechcraft,King Air 200,Fargo,ND,United States,,United States,3116.0,SMOH,3577.0,SMOH,2056.0,SMOH,2056.0,SMOH,$
165500.0,USD,1972,Used,3830.0,6,IFR,Airplane,Piston Engine,2,Cessna,340,Bakersfield,CA,United States,,United States,781.0,SMOH,600.0,SMOH,115.0,SPOH,115.0,SPOH,$
325000.0,USD,2006,Used,1218.0,6,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),,ID,United States,,United States,209.0,SMOH,,,,SPOH,,,$
230000.0,USD,1978,Used,3442.0,4,IFR,Airplane,Piston Engine,1,Siai Marchetti,Sf260C,,FL,United States,,Italy,31.0,SFRM,,,,SPOH,,,$
89000.0,USD,2000,Used,700.0,,IFR,Airplane,Piston Engine,1,Lancair,360,Lacon,IL,United States,,United States,700.0,SMOH,,,,SPOH,,,$
249900.0,USD,2006,Used,820.0,4,IFR,Airplane,Piston Engine,1,Diamond Aircraft Industries,Da40 Star,Monterey,CA,United States,,Austria,820.0,SNEW,,,,SNEW,,,$
3995000.0,,2013,,2164.3,,,Airplane,Turboprop,,Beechcraft,King Air 350I,,TX,United States,North America,United States,,,,,,,,,Price: USD $
375000.0,,1974,,10982.8,,,Airplane,Turboprop,,Beechcraft,King Air A100,,WA,United States,North America,United States,,,,,,,,,Price: USD $
204900.0,USD,2003,,3580.0,,,Airplane,Piston Engine,1,Cirrus,Sr22,Phillipsburg,OH,United States,,United States,3580.0,,,,,,,,$
239000.0,USD,1989,Used,1090.0,4,IFR,Airplane,Piston Engine,1,Lake,La 270 T-Renegade,Chico,CA,United States,,United States,1090.0,SNEW,,,,SOH,,,$
60900.0,USD,1974,Used,2200.0,,,Airplane,Piston Engine,2,Beechcraft,B55 Baron,Madison,WI,United States,,United States,2200.0,SMOH,1400.0,SMOH,,,,,$
159900.0,USD,1950,Used,5222.0,2,,Airplane,Piston Engine,1,North American Aviation,T28A,Lincoln Park,NJ,United States,,United States,214.0,SMOH,,,,SPOH,,,$
799000.0,USD,2020,,75.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22-G6 Gts,Miami,FL,United States,,United States,75.0,SNEW,,,,,,,$
419000.0,USD,1979,Used,5256.0,7,IFR,Airplane,Piston Engine,2,Cessna,414A,Torrance,CA,United States,,United States,830.0,SNEW,830.0,SNEW,830.0,SNEW,830.0,SNEW,$
210000.0,USD,1977,Used,7105.0,7,IFR,Airplane,Piston Engine,2,Piper Aircraft,Navajo Cr,Webster City,IA,United States,,United States,1437.0,SMOH,1437.0,SMOH,1437.0,SMOH,1437.0,SMOH,$
39000.0,USD,1944,Used,962.0,,,Airplane,Piston Engine,1,Stinson Aircraft Company ,L-5,,WI,United States,,United States,962.0,SMOH,,,,,,,$
214900.0,USD,1974,Used,6650.0,6,IFR,Airplane,Piston Engine,2,Cessna,340,Canton,GA,United States,,United States,2235.0,SNEW,455.0,SMOH,1259.0,,1259.0,,$
399500.0,USD,2015,Used,997.0,4,IFR,Airplane,Piston Engine,1,Cessna,172S Skyhawk Sp,West Paducah,KY,United States,,United States,997.0,,,,,,,,$
2295000.0,,1995,,7298.6,,,Airplane,Turbofan,,Bombardier Challenger,601-3R,,IL,United States,North America,Canada,,,,,,,,,Price: USD $
285000.0,USD,1986,Used,2175.0,,,Airplane,Piston Engine,1,Beechcraft,A36 Bonanza 36,Greensboro,NC,United States,,United States,350.0,SMOH,,,,,,,$
108000.0,USD,2000,Used,8256.0,,,Airplane,Piston Engine,1,Piper Aircraft,Arrow,Stockton,CA,United States,,United States,2581.0,SMOH,,,,,,,$
90000.0,USD,1980,Used,3645.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20K 231,Lawrenceville,GA,United States,,United States,1795.0,SFRM,,,,SPOH,,,$
110000.0,USD,1998,Used,2002.0,2,VFR,Airplane,Piston Engine,1,Aviat,Husky A-1A,Boynton Beach,FL,United States,,United States,60.0,,,,,,,,$
35000.0,USD,1962,Used,4963.0,4,VFR,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 180,Baton Rouge,LA,United States,,United States,1553.0,SMOH,,,,SMOH,,,$
159900.0,USD,2001,Used,542.0,,,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking (1979 And Newer),Vero Beach,FL,United States,,United States,542.0,SNEW,,,,SNEW,,,$
165500.0,USD,1990,Used,2420.0,4,IFR,Airplane,Piston Engine,1,Socata,Tb-21 Tc Trinidad,Manassas,VA,United States,,France,584.0,SMOH,,,,SNEW,,,$
49900.0,USD,1978,Used,4200.0,,,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking,Princeton,NJ,United States,,United States,900.0,SMOH,,,,,,,$
92500.0,USD,1977,Used,2471.0,4,IFR,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking,Goodyear,AZ,United States,,United States,151.0,SFRM,,,,SMOH,,,$
116500.0,USD,2013,Used,380.0,,,Airplane,Piston Engine,1,Edra Pecas E Manutencao Ltda,Ls,Daytona Beach,FL,United States,,Brazil,380.0,SNEW,,,,SNEW,,,$
90000.0,USD,1951,Used,3357.0,2,IFR,Airplane,Piston Engine,1,Dehavilland,Dhc-1,Tulsa,OK,United States,,Canada,1069.0,SMOH,,,,SOH,,,$
7000.0,USD,1946,Project,,2,,Airplane,Piston Engine,1,Ercoupe,415-D,Cedar Rapids,IA,United States,,United States,,,,,,,,,$
129000.0,USD,1967,Used,4325.0,6,IFR,Airplane,Piston Engine,2,Beechcraft,C55 Baron,San Angelo,TX,United States,,United States,945.0,SFRM,945.0,SFRM,210.0,SMOH,210.0,SMOH,$
86500.0,USD,1979,Used,13250.0,4,IFR,Airplane,Piston Engine,2,Piper Aircraft,Seminole,Pensacola,FL,United States,,United States,780.0,SMOH,1260.0,SMOH,,,,,$
279900.0,USD,2005,,905.0,,,Airplane,Piston Engine,1,Cirrus,Sr22-G2 Gts,Phillipsburg,OH,United States,,United States,905.0,,,,,,,,$
129000.0,USD,1979,Used,6650.0,6,IFR,Airplane,Piston Engine,2,Piper Aircraft,Seneca Ii,Greensboro,NC,United States,,United States,1170.0,,1170.0,SMOH,1170.0,SPOH,1170.0,SPOH,$
79500.0,USD,1953,Used,6100.0,2,VFR,Airplane,Piston Engine,1,Piper Aircraft,Super Cub,Boynton Beach,FL,United States,,United States,200.0,,,,,,,,$
179000.0,USD,1951,Used,2505.0,,,Airplane,Piston Engine,1,North American Aviation,Harvard Mkiv,Rockford,IL,United States,,United States,573.0,SMOH,,,,SPOH,,,$
3000000.0,USD,1989,Used,26383.0,,,Airplane,Turbofan,,Mcdonnell Douglas Helicopter Systems,Dc-9-87,Stockton,CA,United States,,United States,27465.0,,28044.0,,,,,,$
155000.0,USD,1995,Used,400.0,4,IFR,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking (1979 And Newer),Birmingham,AL,United States,,United States,400.0,SNEW,,,,SNEW,,,$
139900.0,USD,1977,Used,7039.0,6,IFR,Airplane,Piston Engine,2,Cessna,340A,San Diego,CA,United States,,United States,970.0,SMOH,970.0,SMOH,620.0,,620.0,,$
340000.0,USD,1977,Used,507.0,2,IFR,Airplane,Turboprop,,Siai Marchetti,Sm1019B,Jackson,WY,United States,,Italy,424.0,SNEW,,,,SPOH,,,$
69500.0,USD,1966,Used,2831.0,4,,Airplane,Piston Engine,1,Cessna,182J Skylane,Daytona Beach,FL,United States,,United States,1146.0,SFRM,,,,SPOH,,,$
24950.0,USD,1979,Used,15193.0,,,Airplane,Piston Engine,1,Piper Aircraft,Warrior Ii,Livermore,CA,United States,,United States,1278.0,SMOH,,,,SNEW,,,$
6995000.0,,2005,,3815.0,,,Airplane,Turbofan,,Bombardier Challenger,300,,MD,United States,North America,Canada,,,,,,,,,Price: USD $
13500.0,USD,1992,Used,2441.0,,,Airplane,Piston Engine,1,Stolp Aircraft,Starduster One Sa-100,Apison,TN,United States,,United States,410.0,SMOH,,,,,,,$
17500.0,USD,2003,Used,130.0,2,VFR,Airplane,Piston Engine,1,Preceptor,Ultra Pup,Winchester,VA,United States,,United States,50.0,SMOH,,,,SMOH,,,$
55000.0,USD,1969,Used,,,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow,Cleveland,TN,United States,,United States,,,,,,,,,$
69000.0,USD,1979,Used,1725.0,,,Airplane,Piston Engine,1,Lake,La 4/200,Asheville,NC,United States,,United States,1725.0,SNEW,,,,SPOH,,,$
180000.0,USD,2004,Used,8288.0,3,VFR,Rotorcraft,Piston Engine,,Enstrom Helicopter Corporation,280Fx Shark,Memphis,TN,United States,,United States,1406.0,SNEW,,,,,,,$
550000.0,USD,2009,Used,1529.0,5,VFR,Rotorcraft,Turboshaft,,Enstrom Helicopter Corporation,480B Turbine,Memphis,TN,United States,,United States,1529.0,SNEW,,,,,,,$
1695000.0,USD,2010,Used,2456.0,,,Airplane,Turbofan,,Embraer,Phenom 100,Atlanta,GA,United States,,Brazil,2457.0,SNEW,2388.0,SNEW,,,,,$
62000.0,USD,1970,Used,3028.0,4,,Airplane,Piston Engine,1,Piper Aircraft,Arrow Ii,Birdsboro,PA,United States,,United States,1861.0,SMOH,,,,SMOH,,,$
139000.0,USD,1977,Used,3830.0,5,IFR,Airplane,Piston Engine,1,Beechcraft,V35B Bonanza,Lake Havasu,AZ,United States,,United States,1520.0,SFRM,,,,SPOH,,,$
89000.0,USD,1973,Used,3010.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow Ii,Alton,IL,United States,,United States,95.0,SMOH,,,,SNEW,,,$
115000.0,USD,1977,Used,4692.0,5,IFR,Airplane,Piston Engine,2,Cessna,337G,Tulsa,OK,United States,,United States,371.0,SMOH,1029.0,SMOH,886.0,SOH,886.0,SNEW,$
695000.0,USD,1974,Used,7312.0,,,Airplane,Turbofan,,Cessna,Citation Stallion,,FL,United States,,United States,346.0,SNEW,346.0,SNEW,,,,,$
10900.0,USD,2003,Used,260.0,1,VFR,Airplane,Piston Engine,1,Acro Sport,Baby Ace,Foley,AL,United States,,United States,583.0,SMOH,229.0,SOH,,SNEW,,,$
85000.0,USD,1978,Used,5800.0,,IFR,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 6/300,,NV,United States,,United States,1900.0,SMOH,,,,SPOH,,,$
249000.0,USD,1978,Used,6748.0,8,,Airplane,Piston Engine,2,Cessna,421C,Olathe,KS,United States,,United States,937.0,SMOH,937.0,SMOH,8.0,SPOH,8.0,SPOH,$
145000.0,USD,1979,Used,4035.0,6,,Airplane,Piston Engine,2,Piper Aircraft,Seneca Ii,Great Falls,MT,United States,,United States,730.0,SFRM,730.0,SFRM,945.0,SPOH,945.0,SPOH,$
325000.0,USD,1978,Used,5520.0,8,IFR,Airplane,Piston Engine,2,Cessna,414A,Midland,TX,United States,,United States,734.0,SMOH,430.0,SMOH,,,,,$
3449000.0,USD,2017,Used,440.0,6,,Airplane,Turboprop,,Socata,Tbm 930,Muncie,IN,United States,,France,,,,,,,,,$
69900.0,USD,1958,Used,5152.0,,,Airplane,Piston Engine,1,Beechcraft,J35 Bonanza,Birmingham,AL,United States,,United States,1756.0,SMOH,,,,SPOH,,,$
149900.0,USD,1971,Used,5114.0,6,IFR,Airplane,Piston Engine,2,Cessna,421B,Miles City,MT,United States,,United States,335.0,SMOH,1341.0,SFRM,1352.0,SNEW,1352.0,SNEW,$
279900.0,USD,2018,New,230.0,2,VFR,Airplane,Piston Engine,1,Aviat,Husky A-1C,Boise,ID,United States,,United States,230.0,,,,,,,,$
25000.0,USD,1947,Used,2600.0,,,Airplane,Piston Engine,1,Ercoupe,415-C,Clemson,SC,United States,,United States,563.0,SMOH,,,,SPOH,,,$
335000.0,USD,1998,Used,1235.0,,,Airplane,Piston Engine,1,Beechcraft,A36 Bonanza 36,Greensboro,NC,United States,,United States,1235.0,SNEW,,,,,,,$
459000.0,USD,2007,Used,1900.0,4,VFR,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,Atlanta,TX,United States,,United States,4.0,,,,,,,,$
75000.0,USD,1958,Used,,4,IFR,Airplane,Piston Engine,1,Beechcraft,35 Bonanza,Mansfield,OH,United States,,United States,,,,,,,,,$
120000.0,USD,1979,Used,1929.0,,,Airplane,Piston Engine,1,Piper Aircraft,Arrow Iv,East Wenatchee,WA,United States,,United States,620.0,SMOH,,,,,,,$
249000.0,USD,1980,Used,10967.0,8,IFR,Airplane,Piston Engine,1,Cessna,207 Turbo,Jackson Hole,WY,United States,,United States,1455.0,SFRM,,,,SPOH,,,$
23900.0,USD,1946,Used,5651.0,2,IFR,Airplane,Piston Engine,1,Ercoupe,415-D,Westbrook,CT,United States,,United States,638.0,SMOH,,,,,,,$
749000.0,USD,2017,Used,272.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22T-G6 Gts,Perry,GA,United States,,United States,272.0,SNEW,,,,SNEW,,,$
990000.0,,2007,,910.0,,,Airplane,Turboprop,,Piper Aircraft,Meridian,,,Germany,Europe,United States,,,,,,,,,Price: USD $
7200000.0,,2010,,2219.0,,,Airplane,Turbofan,,Cessna,Citation Sovereign,,,Malaysia,Asia,United States,,,,,,,,,Price: USD $
1295000.0,USD,1999,Used,8278.0,,,Airplane,Turboprop,,Cessna,Caravan 208 Amphibian,South St Paul,MN,United States,,United States,5.0,SHSI,,,,,,,$
165000.0,USD,1979,Used,3809.0,,IFR,Airplane,Piston Engine,2,Cessna,310R,kissimmee,FL,United States,,United States,517.0,SMOH,517.0,SMOH,519.0,SPOH,519.0,SPOH,$
199500.0,USD,1975,Used,3700.0,,IFR,Airplane,Piston Engine,2,Cessna,310R,Cottonwood,AZ,United States,,United States,450.0,SMOH,,,,,,,$
145000.0,USD,1980,Used,7525.0,6,IFR,Airplane,Piston Engine,2,Cessna,310R,Richmond,VA,United States,,United States,1156.0,SOH,1156.0,SOH,312.0,SPOH,312.0,SPOH,$
73000.0,USD,1995,Used,503.0,,,Airplane,Piston Engine,1,Maule Air,Mx-7-180A,,MI,United States,,United States,503.0,SNEW,,,,SNEW,,,$
23900.0,USD,1967,Used,4874.0,2,IFR,Airplane,Piston Engine,1,Cessna,150G,Marion,IN,United States,,United States,1149.0,STOH,,,,SNEW,,,$
22900.0,USD,1974,Used,5214.0,2,,Airplane,Piston Engine,1,Cessna,150M,Kokomo,IN,United States,,United States,1514.0,SMOH,,,,,,,$
445000.0,USD,1999,Used,2840.0,,,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Brainerd,MN,United States,,United States,30.0,SOH,,,,SPOH,,,$
127000.0,USD,1973,Used,8300.0,6,IFR,Airplane,Piston Engine,2,Beechcraft,58 Baron,Destin,FL,United States,,United States,900.0,SMOH,1318.0,SMOH,650.0,SOH,650.0,SOH,$
159000.0,,2003,,1912.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,,GA,United States,North America,United States,,,,,,,,,Price: USD $
62995.0,USD,2011,Used,258.0,2,VFR,Airplane,Piston Engine,1,Van'S Aircraft,Rv-12,Bulverde,TX,United States,,United States,258.0,SNEW,258.0,SNEW,,SNEW,,,$
38000.0,USD,1978,Used,12580.0,4,VFR,Airplane,Piston Engine,1,Piper Aircraft,Warrior Ii,Foley,AL,United States,,United States,285.0,SMOH,,,,SPOH,,,$
725000.0,USD,2017,Used,1110.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22T-G6 Gts,,MI,United States,,United States,1110.0,SNEW,,,,SNEW,,,$
37500.0,USD,1947,Used,4655.0,,,Airplane,Piston Engine,1,Beechcraft,35 Bonanza,Columbus,OH,United States,,United States,884.0,SMOH,,,,SPOH,,,$
325000.0,USD,1995,Used,11024.0,,,Airplane,Turboprop,,Ayres,S2R-G6,Hayti,MO,United States,,United States,,,,,,,,,$
299000.0,USD,1975,Used,8576.0,6,,Airplane,Turbofan,,Cessna,Citation 500 Sp,Mesquite,TX,United States,,United States,2327.0,,6602.0,,,,,,$
89000.0,USD,2007,Used,421.0,2,IFR,Airplane,Piston Engine,1,American Legend,Cub Al3C-100 Open Cowl,Danville,VA,United States,,United States,421.0,SNEW,,,,SNEW,,,$
259995.0,USD,1988,Used,1675.0,,,Airplane,Piston Engine,1,Beechcraft,A36 Bonanza 36,Westerly,RI,United States,,United States,400.0,SNEW,,,,SPOH,,,$
745000.0,USD,2017,Used,144.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22T-G6 Gts,Scottsdale,AZ,United States,,United States,144.0,SNEW,,,,SNEW,,,$
135000.0,USD,1941,Used,322.0,,,Airplane,Piston Engine,1,Boeing/Stearman,Pt-13D Kaydet,Blaine,MN,United States,,United States,111.0,SMOH,111.0,SPOH,,,,,$
289000.0,USD,1994,Used,2810.0,,,Airplane,Piston Engine,1,Beechcraft,A36 Bonanza 36,Greensboro,NC,United States,,United States,784.0,SMOH,,,,,,,$
54000.0,USD,1961,Used,,,,Airplane,Piston Engine,2,Piper Aircraft,Aztec B,Selma,AL,United States,,United States,,,,,,,,,$
29000.0,USD,1966,Used,,2,,Airplane,Piston Engine,1,Cessna,150E,Culver,,United States,,United States,,,,,,,,,$
310000.0,USD,1977,Used,3821.0,8,IFR,Airplane,Piston Engine,2,Piper Aircraft,Navajo Chieftain,Stuart,FL,United States,,United States,78.0,SMOH,89.0,SMOH,892.0,SPOH,892.0,SPOH,$
74500.0,USD,2008,Used,460.0,2,,Airplane,Piston Engine,1,Tecnam,P2004 Bravo,Richland Center,WI,United States,,Italy,460.0,SNEW,,,460.0,,460.0,,$
84000.0,USD,1978,Used,3702.0,7,IFR,Airplane,Piston Engine,1,Piper Aircraft,Turbo Lance Ii,Chillicothe,OH,United States,,United States,1770.0,SMOH,,,,SPOH,,,$
2750000.0,USD,,Used,28958.0,,,Airplane,Turboprop,,Dehavilland,Dhc-6-300,,MT,United States,,Canada,201.0,SNEW,201.0,SNEW,201.0,SNEW,201.0,SNEW,$
3495000.0,,2009,,4366.0,,,Airplane,Turbofan,,Bombardier Learjet,45Xr,,MD,United States,North America,Canada,,,,,,,,,Price: USD $
62000.0,USD,1974,Used,10059.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow Ii,Kissimmee,FL,United States,,United States,1360.0,SMOH,,,,SPOH,,,$
3350000.0,USD,,,2841.0,,,Airplane,Piston Engine,1,North American Aviation,Tf51D,Rockford,IL,United States,,United States,,,,,,,,,$
79000.0,USD,2000,Used,448.0,,,Airplane,Piston Engine,1,Staudacher,S300,Asheville Regional Airport (KAVL),NC,United States,,France,448.0,SMOH,,,,,,,$
95000.0,USD,1970,Used,6600.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow,Conroe,TX,United States,,United States,1200.0,SMOH,,,,SNEW,,,$
89995.0,USD,1959,Used,55.0,,,Airplane,Piston Engine,1,Piper Aircraft,Super Cub,Westerly,RI,United States,,United States,55.0,SMOH,,,,SPOH,,,$
65000.0,USD,1972,Used,13750.0,6,IFR,Airplane,Piston Engine,2,Beechcraft,58 Baron,Columbus,OH,United States,,United States,1680.0,SMOH,1530.0,SNEW,2295.0,SNEW,2295.0,SPOH,$
299900.0,USD,1977,Used,3374.0,6,IFR,Airplane,Piston Engine,2,Cessna,340A,Tampa,FL,United States,,United States,905.0,SMOH,905.0,SMOH,905.0,SPOH,905.0,SPOH,$
72000.0,USD,1975,Used,7979.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow Ii,Falls City,NE,United States,,United States,8.0,,,,,,,,$
29500.0,USD,1940,Used,2500.0,2,VFR,Airplane,Piston Engine,1,Piper Aircraft,J-3C,Burlington,IA,United States,,United States,300.0,SMOH,,,,,,,$
59900.0,USD,1966,Used,3497.0,,IFR,Airplane,Piston Engine,2,Cessna,320D,Stuart,FL,United States,,United States,243.0,SMOH,243.0,SMOH,,,,,$
239900.0,USD,1996,Used,2923.0,6,IFR,Airplane,Piston Engine,1,Piper Aircraft,Saratoga Ii Hp,Lexington,KY,United States,,United States,932.0,SMOH,,,,SPOH,,,$
99500.0,USD,2010,Used,378.0,2,VFR,Airplane,Piston Engine,1,Zlin Aviation,Nomad,North Little Rock,AR,United States,,Czech Republic,378.0,,,,,,,,$
165000.0,USD,1953,Used,4300.0,2,IFR,Airplane,Piston Engine,1,North American Aviation,T28A,Daytona Beach,FL,United States,,United States,465.0,,,,,SCMOH,,,$
36000.0,USD,1940,Used,6749.0,,,Airplane,Piston Engine,1,Piper Aircraft,J-3C,,MT,United States,,United States,137.0,SMOH,,,,,,,$
35000.0,USD,1940,Used,5094.0,3,VFR,Airplane,Piston Engine,1,Piper Aircraft,J-5A Cub Cruiser,Watsonville,CA,United States,,United States,406.0,SMOH,,,,SNEW,,,$
15000.0,USD,1968,Used,,4,,Airplane,Piston Engine,1,Cessna,177 / 180 Conversion,Chicago,IL,United States,,United States,,,,,,,,,$
359900.0,USD,2008,Used,1910.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,Acclaim,Chicago,IL,United States,,United States,606.0,SFRM,,,,SNEW,,,$
249900.0,USD,2005,,225.0,,IFR,Airplane,Piston Engine,1,Diamond Aircraft Industries,Da40,Phillipsburg,OH,United States,,Austria,225.0,,,,,,,,$
339900.0,USD,2007,Used,1630.0,4,,Airplane,Piston Engine,1,Cessna,400,San Angelo,TX,United States,,United States,1630.0,SNEW,,,,SNEW,,,$
239500.0,USD,1991,Used,1695.0,4,IFR,Airplane,Piston Engine,1,Beechcraft,F33A Bonanza,Brenham,TX,United States,,United States,1695.0,,,,,,,,$
289900.0,USD,2006,Used,2340.0,,,Airplane,Piston Engine,1,Cirrus,Sr22 Turbo Gts,Lancaster,PA,United States,,United States,925.0,SMOH,,,,SPOH,,,$
199000.0,USD,1980,Used,4415.0,6,IFR,Airplane,Piston Engine,2,Cessna,335,Dexter,MO,United States,,United States,125.0,SMOH,125.0,SMOH,125.0,SOH,125.0,SOH,$
62900.0,USD,1955,Used,3053.0,,IFR,Airplane,Piston Engine,1,Beechcraft,F35 Bonanza,Stuart,FL,United States,,United States,525.0,SMOH,,,,,,,$
49950.0,USD,1972,Used,4900.0,8,IFR,Airplane,Piston Engine,2,Cessna,421B,,CO,United States,,United States,1390.0,,1390.0,,900.0,,900.0,,$
479900.0,USD,2011,Used,1565.0,,,Airplane,Piston Engine,1,Cirrus,Sr22-G3 Turbo Gts,(3i7),OH,United States,,United States,5.0,SMOH,,,,SPOH,,,$
89000.0,USD,1965,Used,4084.0,,,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 6/260,,AR,United States,,United States,371.0,SMOH,,,,SPOH,,,$
5700000.0,,2007,,2345.0,,,Airplane,Turbofan,,Cessna,Citation Sovereign,,,Malaysia,Asia,United States,,,,,,,,,Price: USD $
205000.0,USD,1980,Used,7440.0,6,IFR,Airplane,Piston Engine,1,Cessna,P210N Pressurized Centurion,White Plains,NY,United States,,United States,1296.0,SNEW,,,,SPOH,,,$
109000.0,USD,2000,Used,484.0,4,IFR,Airplane,Piston Engine,1,Glasair Aviation,Glastar,Stuart,FL,United States,,United States,484.0,SNEW,,,,,,,$
319000.0,USD,2007,Used,795.0,4,IFR,Airplane,Piston Engine,1,Cirrus,Sr22 Turbo Gts,Grants Pass,OR,United States,,United States,795.0,SNEW,,,,SNEW,,,$
319900.0,USD,2007,Used,2275.0,,,Airplane,Piston Engine,1,Cirrus,Sr22-G3 Turbo Gts,Phillipsburg,OH,United States,,United States,225.0,,,,,,,,$
115000.0,USD,2014,Used,40.0,2,,Airplane,Piston Engine,1,Zenair/Zenith,Stol Ch750,Anoka,MN,United States,,Canada,40.0,,,,,,,,$
46500.0,USD,1946,Used,2060.0,2,VFR,Airplane,Piston Engine,1,Globe,Swift,Cave Creek,AZ,United States,,United States,170.0,,,,,,,,$
795000.0,USD,2004,Used,2550.0,,,Airplane,Turboprop,,Piper Aircraft,Jetprop,Ostend,,Belgium,,United States,870.0,SNEW,,,,SPOH,,,$
158500.0,USD,1979,Used,3530.0,,,Airplane,Piston Engine,2,Cessna,340A,Coral Springs,FL,United States,,United States,1180.0,,1180.0,,140.0,SPOH,140.0,SPOH,$
